ID_x,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4,region_year,norm_prod_solar_smallpower,norm_prod_solar_bigpower,norm_prod_solar_allpower,norm_prod_wind,ParticuliereHuishoudensRelatief_2,GemiddeldGestandaardiseerdInkomen_3,MediaanGestandaardiseerdInkomen_4,GemiddeldBesteedbaarInkomen_5,MediaanBesteedbaarInkomen_6,GestandaardiseerdInkomen1e10Groep_7,GestandaardiseerdInkomen2e10Groep_8,GestandaardiseerdInkomen3e10Groep_9,GestandaardiseerdInkomen4e10Groep_10,GestandaardiseerdInkomen5e10Groep_11,GestandaardiseerdInkomen6e10Groep_12,GestandaardiseerdInkomen7e10Groep_13,GestandaardiseerdInkomen8e10Groep_14,GestandaardiseerdInkomen9e10Groep_15,GestandaardiseerdInkomen10e10Groep_16,ParticuliereHuishoudens_1,BevolkingAanHetBeginVanDePeriode_1,BevolkingAanHetEindeVanDePeriode_15,BevolkingsgroeiSinds1Januari_13,Bevolkingsgroei_11,EmigratieInclusiefAdmCorrecties_9,ID_y,Immigratie_6,LevendGeborenKinderen_2,OverigeCorrecties_10,Overledenen_3,TotaalVertrekInclAdmCorrecties_7,TotaleVestiging_4,VertrekNaarAndereGemeente_8,VestigingVanuitEenAndereGemeente_5,BevolkingsgroeiRelatief_12,BevolkingsgroeiSinds1JanuariRela_14,"(5, 'RegioS')","(5, 'Perioden')","(11, 'RegioS')","(11, 'Perioden')","(17, 'RegioS')","(17, 'Perioden')","(23, 'RegioS')","(23, 'Perioden')","(29, 'RegioS')","(29, 'Perioden')","(35, 'RegioS')","(35, 'Perioden')","(41, 'RegioS')","(41, 'Perioden')","(47, 'RegioS')","(47, 'Perioden')","(63, 'RegioS')","(63, 'Perioden')","(69, 'RegioS')","(69, 'Perioden')","(75, 'RegioS')","(75, 'Perioden')","(81, 'RegioS')","(81, 'Perioden')","(87, 'RegioS')","(87, 'Perioden')","(138, 'RegioS')","(138, 'Perioden')","(144, 'RegioS')","(144, 'Perioden')","(150, 'RegioS')","(150, 'Perioden')","(156, 'RegioS')","(156, 'Perioden')","(162, 'RegioS')","(162, 'Perioden')","(168, 'RegioS')","(168, 'Perioden')","(174, 'RegioS')","(174, 'Perioden')","(180, 'RegioS')","(180, 'Perioden')","(186, 'RegioS')","(186, 'Perioden')","(192, 'RegioS')","(192, 'Perioden')","(198, 'RegioS')","(198, 'Perioden')","(204, 'RegioS')","(204, 'Perioden')","(210, 'RegioS')","(210, 'Perioden')"
6681.0,T001100,ET0401,2022JJ00,1130.0,2830.0,2310.0,4.5,ET0401_2022JJ00,303.0,457.0,760.0,,100.0,33.17266212826944,30.208670727337875,48.6579362235758,41.10257972053029,9.9591544249373,10.92583303475457,10.64098889286994,11.091006807595845,11.048728054460769,10.730204227875316,10.24686492296668,9.77570763167324,8.441777140809748,6.68720888570405,279.1,"633917,000000","638897,000000","4980,000000","4980,000000","4895,000000",1265582,"10149,000000","5642,000000","-36,000000","6706,000000","25321,000000","31401,000000","20426,000000","21252,000000","0,870714","0,870714",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET0401,2023JJ00,,,,,ET0401_2023JJ00,,,,,,,,,,,,,,,,,,,,,"638897,000000","640832,000000","1935,000000","1935,000000","5329,000000",1265764,"7638,000000","5594,000000","0,000000","6637,000000","27449,000000","30427,000000","22120,000000","22789,000000","0,181429","0,181429",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6690.0,T001100,ET0501,2018JJ00,,,,,ET0501_2018JJ00,97.0,88.0,185.0,67.0,100.0,28.523421406180027,26.1474697716077,42.1282579489476,36.577115987460814,8.107478728168383,9.441558441558442,10.412897447380203,11.23063143752799,11.420062695924766,11.207344379758174,10.858934169278998,10.13793103448276,9.710703090013435,7.490371697268248,223.3,"523653,000000","527147,000000","3494,000000","3494,000000","2122,000000",1244542,"3205,000000","5565,000000","7,000000","4540,000000","22092,000000","24554,000000","19970,000000","21349,000000","0,672727","0,672727",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6691.0,T001100,ET0501,2019JJ00,,,,,ET0501_2019JJ00,118.0,112.0,230.0,86.0,100.0,30.506463036741923,27.410270030987167,45.03935369632581,38.288401947764505,7.982293050022134,9.4705621956618,10.485613103142985,11.303231518370962,11.51438689685702,10.955732625055331,10.76582558654272,10.39353696325808,9.619743249225325,7.606463036741923,225.9,"527147,000000","531342,000000","4195,000000","4195,000000","2374,000000",1244685,"3692,000000","5571,000000","-20,000000","4418,000000","21224,000000","24286,000000","18850,000000","20594,000000","0,768182","0,768182",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6692.0,T001100,ET0501,2020JJ00,1210.0,2790.0,,,ET0501_2020JJ00,155.0,194.0,350.0,140.0,99.99999999999996,31.20371991247264,28.65308533916848,46.08131291028446,39.77452954048139,8.082275711159735,9.382932166301966,10.122975929978116,11.157111597374175,11.410940919037197,11.144857768052516,10.82100656455142,10.38818380743982,9.746170678336975,7.417505470459517,228.5,"531342,000000","534800,000000","3458,000000","3458,000000","1830,000000",1244828,"2862,000000","5581,000000","-9,000000","4886,000000","21437,000000","24209,000000","19607,000000","21347,000000","0,713636","0,713636",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6693.0,T001100,ET0501,2021JJ00,1370.0,2850.0,2430.0,,ET0501_2021JJ00,185.0,273.0,459.0,141.0,100.0,32.75049805110438,30.036076223473373,48.25985275010828,41.49415331312257,8.019488956258122,9.510610653962756,10.46340407102642,11.088349935036817,11.226938068427891,11.197055002165444,11.15374621048073,10.43915114768298,9.663490688609787,7.725855348635775,230.9,"534800,000000","537993,000000","3193,000000","3193,000000","2098,000000",1244971,"2765,000000","5744,000000","-13,000000","4862,000000","21431,000000","23755,000000","19333,000000","20990,000000","0,648182","0,648182",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6694.0,T001100,ET0501,2022JJ00,1070.0,2700.0,2120.0,,ET0501_2022JJ00,274.0,406.0,680.0,153.0,100.0,34.54903474903475,31.66992706992708,50.85143715143715,43.5942084942085,7.87902187902188,9.296010296010296,10.412698412698411,11.123981123981126,11.392964392964394,11.27713427713428,11.120978120978124,10.475332475332475,9.722436722436724,7.546975546975548,233.1,"537993,000000","545436,000000","7443,000000","7443,000000","2858,000000",1245114,"7056,000000","5659,000000","1,000000","5013,000000","21608,000000","28404,000000","18750,000000","21348,000000","1,496364","1,496364",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET0501,2023JJ00,,,,,ET0501_2023JJ00,,,,,,,,,,,,,,,,,,,,,"545436,000000","548247,000000","2811,000000","2811,000000","3351,000000",1245257,"4587,000000","5307,000000","0,000000","4884,000000","23416,000000","25804,000000","20065,000000","21217,000000","0,474545","0,474545",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6703.0,T001100,ET0601,2018JJ00,,,,,ET0601_2018JJ00,62.0,96.0,158.0,2361.0,100.0,28.90778301886792,26.71090801886793,43.200943396226414,37.96521226415095,8.095518867924529,9.900943396226417,9.538915094339622,10.41686320754717,10.593160377358492,11.14799528301887,10.80306603773585,10.655070754716984,10.336084905660378,8.620872641509434,169.6,"411670,000000","416546,000000","4876,000000","4876,000000","3688,000000",599839,"5447,000000","4793,000000","-12,000000","2486,000000","20244,000000","22825,000000","16556,000000","17378,000000","0,666667","0,666667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6704.0,T001100,ET0601,2019JJ00,,,,,ET0601_2019JJ00,78.0,155.0,233.0,2424.0,100.0,30.651276102088165,28.022099767981445,45.82836426914154,39.79576566125291,7.940255220417635,10.000000000000002,9.731438515081209,10.414733178654291,10.589907192575408,11.147331786542924,10.804524361948957,10.657192575406034,10.350348027842228,8.623549883990718,172.4,"416546,000000","423021,000000","6475,000000","6475,000000","4059,000000",599917,"6782,000000","4892,000000","-21,000000","2469,000000","20982,000000","25055,000000","16923,000000","18273,000000","1,391667","1,391667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6705.0,T001100,ET0601,2020JJ00,760.0,3010.0,,33.6,ET0601_2020JJ00,110.0,266.0,376.0,2544.0,100.0,31.49806157354618,29.15615735461802,47.011288483466366,41.33968072976055,7.940136830102623,10.073546180159632,9.781071835803877,10.433295324971493,10.511972633979475,11.146522234891671,10.999999999999998,10.694982896237171,10.408209806157354,8.627137970353479,175.4,"423021,000000","428226,000000","5205,000000","5205,000000","3385,000000",599995,"4932,000000","4871,000000","8,000000","2740,000000","21291,000000","24357,000000","17906,000000","19425,000000","1,086667","1,086667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6706.0,T001100,ET0601,2021JJ00,850.0,3040.0,2660.0,33.3,ET0601_2021JJ00,130.0,306.0,436.0,2378.0,100.0,33.09476646032639,30.55481148002251,49.34079909960609,43.27265053460889,7.887450759707372,9.70624648283624,9.745638716938664,10.817670230725945,10.512661789532922,11.145751266178952,11.000000000000002,10.499718626899268,10.3083849184018,8.57175014068655,177.7,"428226,000000","434771,000000","6545,000000","6545,000000","4180,000000",600073,"5558,000000","5179,000000","-5,000000","2945,000000","22379,000000","26695,000000","18199,000000","21137,000000","1,568333","1,568333",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6707.0,T001100,ET0601,2022JJ00,670.0,2880.0,2340.0,32.7,ET0601_2022JJ00,198.0,454.0,653.0,2924.0,100.0,34.91876719867914,32.30682443588332,51.87044578976335,45.66246560264171,7.958723170060538,9.19977985690699,9.74463401210787,10.413318657127132,10.62190423775454,11.108970831040176,10.9768849752339,10.651073197578423,10.25536598789213,8.969730324711062,181.7,"434771,000000","444701,000000","9930,000000","9930,000000","5689,000000",600151,"10821,000000","5099,000000","-34,000000","2877,000000","23976,000000","31718,000000","18287,000000","20897,000000","2,146667","2,146667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET0601,2023JJ00,,,,,ET0601_2023JJ00,,,,,,,,,,,,,,,,,,,,,"444701,000000","450920,000000","6219,000000","6219,000000","6312,000000",600229,"7756,000000","4949,000000","0,000000","2900,000000","24691,000000","28861,000000","18379,000000","21105,000000","1,101667","1,101667",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6716.0,T001100,ET0701,2018JJ00,,,,,ET0701_2018JJ00,67.0,31.0,98.0,53.0,100.0,29.12472613458529,26.43536776212833,42.95297339593114,37.21932707355242,5.870109546165884,8.957746478873238,10.697183098591548,11.683881064162753,11.964006259780907,11.865414710485132,11.459311424100155,10.86697965571205,9.381064162754305,7.23943661971831,127.8,"298534,000000","298788,000000","254,000000","254,000000","968,000000",655767,"1365,000000","2364,000000","-1,000000","3130,000000","11304,000000","12325,000000","10336,000000","10960,000000","0,077500","0,077500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6717.0,T001100,ET0701,2019JJ00,,,,,ET0701_2019JJ00,82.0,44.0,125.0,53.0,100.0,31.50178432893716,27.714740108611327,46.360512024825454,38.83545384018618,5.896043444530644,9.08068269976726,10.698991466252908,11.903801396431342,11.86578743211792,11.7455391776571,11.458494957331265,10.56865787432118,9.283941039565551,7.2366175329712945,128.9,"298788,000000","298804,000000","16,000000","16,000000","1025,000000",655871,"1320,000000","2448,000000","-6,000000","3102,000000","11548,000000","12224,000000","10523,000000","10904,000000","-0,037500","-0,037500",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6718.0,T001100,ET0701,2020JJ00,1340.0,3050.0,,,ET0701_2020JJ00,107.0,84.0,191.0,57.0,100.0,31.766718266253875,28.840247678018574,46.81486068111455,40.07786377708978,6.01702786377709,9.204334365325076,10.70123839009288,12.000000000000002,11.86842105263158,11.866099071207431,11.545665634674924,10.671826625386998,9.509287925696595,7.038699690402478,129.2,"298804,000000","299296,000000","492,000000","492,000000","844,000000",655975,"1116,000000","2450,000000","7,000000","3351,000000","10932,000000","12318,000000","10088,000000","11202,000000","0,141250","0,141250",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6719.0,T001100,ET0701,2021JJ00,1510.0,3090.0,2580.0,,ET0701_2021JJ00,128.0,117.0,245.0,50.0,100.0,32.96738461538461,30.17676923076923,48.613076923076925,41.79638461538462,6.098461538461538,9.084615384615384,10.70076923076923,11.88,11.76923076923077,11.865384615384617,11.676923076923076,10.696923076923076,9.346153846153848,7.039230769230769,130.0,"299296,000000","300107,000000","811,000000","811,000000","825,000000",656079,"1005,000000","2538,000000","-8,000000","3509,000000","10730,000000","12520,000000","9905,000000","11515,000000","0,256250","0,256250",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6720.0,T001100,ET0701,2022JJ00,1200.0,2920.0,2240.0,,ET0701_2022JJ00,186.0,184.0,370.0,87.0,100.0,34.76119174942704,31.78525592055004,51.05401069518716,43.89174942704354,6.07563025210084,9.133689839572192,10.701298701298702,11.768525592055004,11.647058823529411,11.768525592055004,11.54392666157372,10.475935828877006,9.371275783040488,7.039724980901451,130.9,"300107,000000","302332,000000","2225,000000","2225,000000","1320,000000",656183,"2787,000000","2354,000000","-4,000000","3424,000000","10806,000000","14105,000000","9486,000000","11318,000000","0,705000","0,705000",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
,,ET0701,2023JJ00,,,,,ET0701_2023JJ00,,,,,,,,,,,,,,,,,,,,,"302332,000000","302448,000000","116,000000","116,000000","1358,000000",656287,"1909,000000","2450,000000","0,000000","3463,000000","11595,000000","12724,000000","10237,000000","10815,000000","0,011250","0,011250",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6729.0,T001100,ET0801,2018JJ00,,,,,ET0801_2018JJ00,84.0,35.0,119.0,32.0,100.0,27.703498120844174,24.93674472390864,39.43952009251228,32.970569528765544,12.508239375542066,10.966175195143103,10.398091934084997,9.841861809771611,9.509106678230705,9.736050881757734,9.615206707140793,9.622434229546112,9.343740965596997,8.221162185602775,345.9,"735203,000000","738436,000000","3233,000000","3233,000000","5457,000000",1537821,"8066,000000","6654,000000","6,000000","6652,000000","43656,000000","46881,000000","38199,000000","38815,000000","0,394375","0,394375",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
6730.0,T001100,ET0801,2019JJ00,,,,,ET0801_2019JJ00,114.0,52.0,166.0,39.0,100.0,29.680206540447504,26.18296041308089,42.23247274813539,34.51824440619622,12.554790590935166,10.932013769363168,10.400172117039586,9.861732644865176,9.522088353413654,9.671256454388985,9.515203671830175,9.586632243258748,9.31899024670109,8.274813539873781,348.6,"738436,000000","742694,000000","4258,000000","4258,000000","5579,000000",1538029,"10318,000000","6551,000000","27,000000","6610,000000","44392,000000","48682,000000","38813,000000","38364,000000","0,459375","0,459375",ET0101,2023JJ00,ET0201,2023JJ00,ET0301,2023JJ00,ET0401,2023JJ00,ET0501,2023JJ00,ET0601,2023JJ00,ET0701,2023JJ00,ET0801,2023JJ00,ET1001,2023JJ00,ET1101,2023JJ00,ET1201,2023JJ00,ET1301,2023JJ00,ET1401,2023JJ00,ET1701,2023JJ00,ET1801,2023JJ00,ET1901,2023JJ00,ET2001,2023JJ00,ET2101,2023JJ00,ET2201,2023JJ00,ET2301,2023JJ00,ET2401,2023JJ00,ET2501,2023JJ00,ET2601,2023JJ00,ET2701,2023JJ00,ET2801,2023JJ00,ET2901,2023JJ00
